Fullstate,State,Type,Bill Number,Year,Elected,MoreDefined,Description,Last Action,curbing,RichardLastAction,Richard Description,Date Signed,Unsure,Very interesting,Notes,election,judicial,governor,lower,upper,less,more,outside,how_much_less,how_much_more,distance_closest_branch,Moralistic,Traditionalistic,RepublicanLegslature,SplitLegislature,Culture,legislativeControl,unified,court_gov_dist,court_lower_dist,court_upper_dist,curbs,elected,partisan,nonpartisan,retention,elected_ideology_gov,elected_ideology_upper,elected_ideology_lower,partisan_ideology_gov,partisan_ideology_upper,partisan_ideology_lower,nonpartisan_ideology_gov,nonpartisan_ideology_upper,nonpartisan_ideology_lower,retention_ideology_gov,retention_ideology_upper,retention_ideology_lower,Professionalization
South Dakota,SD,Selection,HB 1233,2014,Elected,Retention,"Allows for recall of any elected official, including judges.",Killed by House State Affairs Committee 2/19/14.,1,Introduced,,,,,,SD2014,1.125473416,1.365,1.096,1.047,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.23952658400000004,0.029473415999999864,0.07847341600000002,1,1,0,0,1,0.23952658400000004,0.07847341600000002,0.029473415999999864,0,0,0,0,0,0,0.23952658400000004,0.07847341600000002,0.029473415999999864,1
South Dakota,SD,No Legislation,No Legislation,2015,Elected,Retention,No Legislation,,0,,,,,,,SD2015,1.125473416,1.365,1.096,1.047,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.23952658400000004,0.029473415999999864,0.07847341600000002,0,1,0,0,1,0.23952658400000004,0.07847341600000002,0.029473415999999864,0,0,0,0,0,0,0.23952658400000004,0.07847341600000002,0.029473415999999864,1
South Dakota,SD,Salary & Budget,SB 13,2016,Elected,Retention,Establishes a new retirement benefit structure for certain public employees who are members of the South Dakota Retirement System including judges.,Approved by full House 2/17/16. To Governor for approval.,0,Passed Legislature,,,,,,SD2016,1.125473416,1.365,1.096,1.047,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.23952658400000004,0.029473415999999864,0.07847341600000002,0,1,0,0,1,0.23952658400000004,0.07847341600000002,0.029473415999999864,0,0,0,0,0,0,0.23952658400000004,0.07847341600000002,0.029473415999999864,1
South Dakota,SD,No Legislation,No Legislation,2017,Elected,Retention,No Legislation,,0,,,,,,,SD2017,1.125473416,1.365,1.096,1.047,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.23952658400000004,0.029473415999999864,0.07847341600000002,0,1,0,0,1,0.23952658400000004,0.07847341600000002,0.029473415999999864,0,0,0,0,0,0,0.23952658400000004,0.07847341600000002,0.029473415999999864,1
Tennessee,TN,Other,HB 2523,2008,Elected,Retention,"Creates Select Judicial Oversight Committee to verify that the various judges throughout the judicial system are properly applying and enforcing all statutory requirements enacted by the general assembly Committees 8 members chosen, 4 by Speaker of House and 4 Speaker of Senate, but no more than 1 lawyer may be selected per chamber. Committee to terminate in 2010.",Referred to House subcommittee on Civil Practice and Procedure,0,Introduced,,,,,,TN2008,-0.33440256,0.206,0.292,0.647,1,0,1,0.54040256,0,0.54040256,0,0,1,0,Individualistic,Democratic,1,0.54040256,0.62640256,0.98140256,0,1,0,0,1,0.54040256,0.98140256,0.62640256,0,0,0,0,0,0,0.54040256,0.98140256,0.62640256,3
Tennessee,TN,Other,HB 1016,2009,Elected,Retention,"Extends sunset date on judicial council to June 30, 2017.",Prefiled.,0,Introduced,,,,,,TN2009,-0.33440256,0.206,0.292,0.647,1,0,1,0.54040256,0,0.54040256,0,0,1,0,Individualistic,Democratic,1,0.54040256,0.62640256,0.98140256,6,1,0,0,1,0.54040256,0.98140256,0.62640256,0,0,0,0,0,0,0.54040256,0.98140256,0.62640256,3
Tennessee,TN,Other,HB 1016,2010,Elected,Retention,"Extends sunset date on judicial council to June 30, 2017.",Died in committee.,0,Introduced,,,,,,TN2010,-0.33440256,,0.359,0.651,1,,1,0.69340256,0,0.69340256,0,0,1,0,Individualistic,Democratic,1,,0.69340256,0.98540256,9,1,0,0,1,,0.98540256,0.69340256,,0,0,,0,0,,0.98540256,0.69340256,3
Tennessee,TN,Selection,HB 1017,2011,Elected,Retention,"Allows the governor to fill a vacancy in the office of an appellate court by appointing any person who is duly licensed to practice in this state and who is fully qualified under the law of this state if the governor is not satisfied with the list of nominees submitted by the judicial selection commission or the commission does not furnish a list of nominees within 60 days after receiving written notice from the governor that a vacancy has occurred. Provides that if the governor appoints a judge who is not from the list of nominees submitted by the commission, the judge appointed shall run in a contested election.",In House Judiciary Committee. Carried over into 2012 session.,0,Introduced,,,,,,TN2011,-0.33440256,,0.359,0.651,1,,1,0.69340256,0,0.69340256,0,0,1,0,Individualistic,Democratic,1,,0.69340256,0.98540256,18,1,0,0,1,,0.98540256,0.69340256,,0,0,,0,0,,0.98540256,0.69340256,3
Tennessee,TN,Selection,HB 1017,2012,Elected,Retention,"Allows the governor to fill a vacancy in the office of an appellate court by appointing any person who is duly licensed to practice in this state and who is fully qualified under the law of this state if the governor is not satisfied with the list of nominees submitted by the judicial selection commission or the commission does not furnish a list of nominees within 60 days after receiving written notice from the governor that a vacancy has occurred. Provides that if the governor appoints a judge who is not from the list of nominees submitted by the commission, the judge appointed shall run in a contested election.",Carried over from 2011 session.,0,Introduced,,,,,,TN2012,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,20,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Tennessee,TN,Structure Changes,HB 1096,2013,Elected,Retention,Reduces number of court of appeals and court of criminal appeals judges from 12 per court to nine.,In House (no committee).,1,Introduced,,,,,,TN2013,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,6,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Tennessee,TN,Structure Changes,HB 1096,2014,Elected,Retention,Reduces number of court of appeals and court of criminal appeals judges from 12 per court to nine.,In House (no committee). Carried over from 2013 session.,1,Introduced,,,,,,TN2014,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,7,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Tennessee,TN,Other,HB 1063,2015,Elected,Retention,Increases the time in which members of the state court clerks' conference must be given notice prior to a meeting from 10 days to 14 days.,In House Civil Justice Committee.,0,Introduced,,,,,,TN2015,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,4,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Tennessee,TN,Other,HB 1063,2016,Elected,Retention,Increases the time in which members of the state court clerks' conference must be given notice prior to a meeting from 10 days to 14 days.,In House Civil Justice Committee. Carried over into 2016 session.,0,Introduced,,,,,,TN2016,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,3,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Tennessee,TN,Structure Changes,HB 10,2017,Elected,Retention,Requires the administrative office of the courts to conduct a study two years prior to an eight-year judicial election to determine if there is a need to realign judicial districts and move trial judge positions to areas of population or caseload growth.,Prefiled.,0,Introduced,,,,,,TN2017,-0.33440256,1.052,0.942,0.825,1,0,1,1.15940256,0,1.15940256,0,0,1,0,Individualistic,Democratic,1,1.38640256,1.27640256,1.15940256,0,1,0,0,1,1.38640256,1.15940256,1.27640256,0,0,0,0,0,0,1.38640256,1.15940256,1.27640256,3
Texas,TX,Jurisdiction,HB 104,2009,Elected,Partisan,Creates Texas Redistricting Commission to set judicial districts and other elected districts.,Died when legislature adjourned 6/1/09.,0,Introduced,,,,,,TX2009,0.904695104,1.1305,0.886,0.9365,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.2258048960000001,0.018695103999999962,0.03180489600000003,3,1,1,0,0,0.2258048960000001,0.03180489600000003,0.018695103999999962,0.2258048960000001,0.03180489600000003,0.018695103999999962,0,0,0,0,0,0,3
Texas,TX,Salary & Budget,HB 1 (Special Session),2011,Elected,Partisan,Transfers audit responsibilities for the court-related Collection Improvement Program (CIP) from the Comptroller of Public Accounts (CPA) to the Office of Court Administration (OCA). Changes the classification of the Judicial and Court Personnel Training Fund to a dedicated account within the General Revenue Fund.,In House Appropriations Committee.,0,Introduced,,,,,,TX2011,0.911805498,1.1305,0.875,0.9125,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.21869450200000007,0.03680549799999999,6.945019999999857e-4,4,1,1,0,0,0.21869450200000007,6.945019999999857e-4,0.03680549799999999,0.21869450200000007,6.945019999999857e-4,0.03680549799999999,0,0,0,0,0,0,3
Texas,TX,Selection,HB 1126,2013,Elected,Partisan,Provides for public financing of appellate court campaigns.,In House (no committee).,0,Introduced,,,,,,TX2013,0.911805498,1.1305,0.983,0.913,1,0,1,0.001194502,0,0.001194502,0,1,1,0,Traditionalistic,Democratic,1,0.21869450200000007,0.07119450199999999,0.0011945020000000417,7,1,1,0,0,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0,0,0,0,0,0,3
Texas,TX,Other,HB 1080,2015,Elected,Partisan,Expands existing statute restricting release of home addresses and similar information found on driver's licenses of judges to include that of associate judges and statutory probate judges.,Approved by Senate Transportation Committee 5/21/2015. Approved by full Senate 5/22/2015.,0,Passed one chamber,,,,,,TX2015,0.911805498,1.1305,0.983,0.913,1,0,1,0.001194502,0,0.001194502,0,1,1,0,Traditionalistic,Democratic,1,0.21869450200000007,0.07119450199999999,0.0011945020000000417,12,1,1,0,0,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0,0,0,0,0,0,3
Texas,TX,Other,HB 1027,2017,Elected,Partisan,Requires clerk of court place notice of self-help resources on the Internet website of a state court and in the court building.,Prefiled.,0,Introduced,,,,,,TX2017,0.911805498,1.1305,0.983,0.913,1,0,1,0.001194502,0,0.001194502,0,1,1,0,Traditionalistic,Democratic,1,0.21869450200000007,0.07119450199999999,0.0011945020000000417,7,1,1,0,0,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0.21869450200000007,0.0011945020000000417,0.07119450199999999,0,0,0,0,0,0,3
Utah,UT,Other,HB 78,2008,Elected,Retention,"Recodifies, revises and renumbers entire Judiciary Code (Title 78). Approved by Senate.",Governor signed,0,Enacted,,,,,,UT2008,0.801356506,0.792,0.884,0.823,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.009356505999999931,0.08264349400000004,0.021643493999999985,0,1,0,0,1,0.009356505999999931,0.021643493999999985,0.08264349400000004,0,0,0,0,0,0,0.009356505999999931,0.021643493999999985,0.08264349400000004,2
Utah,UT,Other,HB 159,2009,Elected,Retention,"Establishes a legislative code of conduct, and provides criminal penalties for its violation. Code includes following prohibition: ""A legislator who is not a party or representing a party in a civil, criminal, or juvenile matter before a court of this state may not attempt to influence the outcome of a judicial controversy by communicating with a judge or justice concerning the matter.""",Died when legislature adjourned 3/12/09.,0,Introduced,,,,,,UT2009,0.801356506,0.792,0.884,0.823,0,0,0,0,0,0,0,1,1,0,Traditionalistic,Democratic,1,0.009356505999999931,0.08264349400000004,0.021643493999999985,0,1,0,0,1,0.009356505999999931,0.021643493999999985,0.08264349400000004,0,0,0,0,0,0,0.009356505999999931,0.021643493999999985,0.08264349400000004,2
Utah,UT,Selection,HB 124,2010,Elected,Retention,"ORIGINAL: Prohibits a candidate, a judge, or an officeholder from using campaign contributions for a personal use expenditure. AMENDED: Same, but does not include prohibition on judges.",Signed into law by Governor 3/26/10.,0,Enacted,,2010-03-26T00:00:00Z,,,,UT2010,0.753820016,1.0455,0.88,0.881,1,0,1,0.126179984,0,0.126179984,0,1,1,0,Traditionalistic,Democratic,1,0.29167998400000006,0.12617998399999997,0.12717998399999997,1,1,0,0,1,0.29167998400000006,0.12717998399999997,0.12617998399999997,0,0,0,0,0,0,0.29167998400000006,0.12717998399999997,0.12617998399999997,2
Utah,UT,Selection,HB 2001 (2nd Special Session),2011,Elected,Retention,"Provides Justice court judges who are employed part-time on July 1, 2012 are to be evaluated by the criteria established before the Judicial Performance Evaluation Commission was established. Provides Justice court judges who are employed full-time on July 1, 2012 are to be evaluated by the criteria established when the Judicial Performance Evaluation Commission was created in 2008.",Approved by full House and Senate 7/20/11. To Governor for approval.,0,Passed Legislature,,,,,,UT2011,0.801356506,1.0455,0.88,0.881,1,0,1,0.078643494,0,0.078643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.07864349400000004,0.07964349400000004,0,1,0,0,1,0.24414349400000013,0.07964349400000004,0.07864349400000004,0,0,0,0,0,0,0.24414349400000013,0.07964349400000004,0.07864349400000004,2
Utah,UT,Other,HB 328,2012,Elected,Retention,Removes requirement that Judicial Performance Evaluation Commission allow a judge who is the subject of a judicial performance evaluation to appear and speak at commission meetings before the judges judicial performance is considered. Excludes juror responses from being included in the minimum performance standards.,In House Rules Committee.,0,Introduced,,,,,,UT2012,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,0,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Utah,UT,Selection,HB 174,2013,Elected,Retention,"Prohibits judicial candidate from receiving more than $9,999 in campaign contributions from same person or source in any 2-year period.",In House Rules Committee.,0,Introduced,,,,,,UT2013,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,0,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Utah,UT,Other,HB 16,2014,Elected,Retention,Requires any nonconsensual common law document such a lien filed against a judge or public official must be followed by a suit in court to judge the validity of the lien/document. Provides of civil damages against person filing such a false document.,Approved by full Senate 2/27/14. To Governor for approval.,0,Passed Legislature,,,,,,UT2014,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,1,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Utah,UT,Selection,HB 136,2015,Elected,Retention,"Amends the definition of ""political purposes,"" as it relates to campaign and financial reporting requirements, to include an act done to influence a judicial retention.",Transmitted to Governor for approval 3/19/2015.,0,Passed Legislature,,,,,,UT2015,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,1,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Utah,UT,Qualification & Terms,HB 160,2016,Elected,Retention,"ORIGINAL: Requires justice court judges be admitted to practice law in the state. Provides requirement contingent on passage of constitutional amendment. AMENDED: Provides justice court judges in first and second class counties must be law school graduates. Deletes reference to admitted to practice law. Provides if not enough nominees submit names to fill vacancies, attorneys in surrounding counties must be notified.",Approved as amended by full Senate 3/9/16. House concurs with Senate amendments 3/10/16. To Governor for approval.,0,Passed Legislature,,,,,,UT2016,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,1,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Utah,UT,Jurisdiction,HB 170,2017,Elected,Retention,"AS AMENDED: Increases small claims from $10,000 to $11,000.",Signed into law by Governor 3/17/17.,0,Enacted,,2017-03-17T00:00:00Z,,,,UT2017,0.801356506,1.0455,0.916,0.922,1,0,1,0.114643494,0,0.114643494,0,1,1,0,Traditionalistic,Democratic,1,0.24414349400000013,0.11464349400000007,0.12064349400000007,0,1,0,0,1,0.24414349400000013,0.12064349400000007,0.11464349400000007,0,0,0,0,0,0,0.24414349400000013,0.12064349400000007,0.11464349400000007,2
Virginia,VA,Salary & Budget,HB 1368,2008,Appointed,Appointment,Increases the daily per diem rate for substitute and retired judges from $200 to $250. Approved by House Courts of Justice committee.,Left In House Appropriations committee,0,Introduced,,,,,,VA2008,-0.413244333,,0.373,0.279,1,,1,0.692244333,0,0.692244333,0,0,0,1,Individualistic,0,0,,0.786244333,0.6922443330000001,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Virginia,VA,Qualification & Terms,HB 1753,2009,Appointed,Appointment,"ORIGINAL: Provides that if a full-time district court judge is convicted of a felony or Class 1 misdemeanor during his term of office, such term shall expire 30 days after the commencement of the next regular session of the General Assembly notwithstanding the term for which such judge was elected. AMENDED: Same, but requires ""all rights of appeal [be] terminated"" before automatic expiration of term.",Died when legislature adjourned 2/28/09.,0,Introduced,,,,,,VA2009,-0.730481546,,0.373,0.279,1,,1,1.009481546,0,1.009481546,0,0,0,1,Individualistic,0,0,,1.103481546,1.009481546,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Virginia,VA,Rule Making Authority,HB 1065,2010,Appointed,Appointment,"Establishes electronic filing of cases in circuit courts by providing for acceptance of electronic images as original documents for filing and recording, and for the attachment of electronic seals or stamps for original signatures and notarizations in civil cases. The circuit court clerk may require each person whom the clerk authorizes to file documents electronically to enter into an agreement specifying the electronic filing procedures to be followed for transmitting signed or notarized documents. However, the bill does not allow for electronic filing in certain classes of cases where particular forms are specified by statute (e.g., creation and execution of wills, codicils, testamentary trusts, premarital agreements, and negotiable instruments).",Signed into law by Governor 4/13/10.,0,Enacted,,2010-04-13T00:00:00Z,,,,VA2010,-0.57186294,1.021,0.379,0.0425,1,0,1,0.61436294,0,0.61436294,0,0,0,1,Individualistic,0,0,1.5928629399999998,0.95086294,0.61436294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Jurisdiction,HB 1446,2011,Appointed,Appointment,"Increases from $15,000 to $25,000 the maximum civil jurisdictional limit of general district courts.",In House Committee for Courts of Justice incorporated bill into HB 1590 1/12/11.,1,Introduced,,,,,,VA2011,0.301753715,1.021,0.379,0.0425,0,0,0,0,0,0,0,0,0,1,Individualistic,0,0,0.7192462849999999,0.07724628500000003,0.259253715,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Structure Changes,HB 123,2012,Appointed,Appointment,Provides that any court may establish specialty criminal dockets to address the specialized needs of similarly situated defendants. Provides such dockets may be authorized by the chief judge of the respective court. Requires that the court may utilize only the resources already existing and available to the court in the community notwithstanding the source of funding and that additional funding for such court dockets or the creation of a formal specialized court shall require the approval of the General Assembly.,Stricken (likely withdrawn) 1/23/12.,0,Introduced,,,,,,VA2012,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,0,1,Individualistic,0,0,0.643541508,0.10854150800000001,0.695458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Jurisdiction,HB 1322,2013,Appointed,Appointment,"Provides that if a court, arbitrator, administrative agency, or other adjudicative or enforcement authority bases its decision in a domestic relations matter on foreign law, and such decision violates a person's rights guaranteed by the United States Constitution and Constitution of Virginia, then such decision will be void as violative of the public policy of the Commonwealth.",Prefiled (no committee).,0,Introduced,,,,,,VA2013,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,0,1,Individualistic,0,0,0.643541508,0.10854150800000001,0.695458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Salary & Budget,HB 10,2014,Appointed,Appointment,Modifies annual retirement allowance of any person who has served as a judge but retires under a different defined benefit retirement plan. Clarifies that only those persons who retired as a judge or justice may serve as a senior jurist on the Supreme Court or the Court of Appeals.,House concurs with Senate amendment 3/4/14. To Governor for approval.,0,Passed Legislature,,,,,,VA2014,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,0.643541508,0.10854150800000001,0.695458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Selection,HB 1282,2015,Appointed,Appointment,"Restricts the General Assembly from electing a person to a judgeship if the person is an immediate family member (spouse, parent, child, brother, or sister) or a (i) member of the General Assembly or (ii) former member of the General Assembly for at least 24 months after such member has ceased to be a member of the General Assembly.",Tabled by House Courts of Justice subcommittee 2/4/15.,0,Introduced,,,,,,VA2015,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,0.643541508,0.10854150800000001,0.695458492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Structure Changes,HB 1057,2016,Appointed,Appointment,Requires the Supreme Court of Virginia to promulgate guidelines for the establishment of separate dockets by any court in the Commonwealth. Provides cases heard on a separate docket established by any court shall be treated in the same manner and subject to the same dispositions as cases not heard on such special docket.,Killed by House Courts of Justice Committee 2/10/16.,0,Introduced,,,,,,VA2016,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,0.643541508,0.10854150800000001,0.695458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Virginia,VA,Other,HB 1713,2017,Appointed,Appointment,Provides that the Supreme Court and any other court clerk may provide online access to subscribers who have entered an agreement with the clerk to have secure remote access to court records of non-confidential criminal case information to confirm the complete date of birth of a defendant.,Approved by Governor 2/20/17.,0,Enacted,,2017-02-20T00:00:00Z,,,,VA2017,0.354458492,0.998,0.463,-0.341,0,0,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,0.643541508,0.10854150800000001,0.695458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vermont,VT,Structure Changes,H 598,2008,Appointed,Appointment,"Requires the court administrator and others study the feasibility and advisability of statewide expansion of the drug court program and to report to the House and Senate judiciary committees no later than December 15, 2008.",In House Judiciary committee,0,Introduced,,,,,,VT2008,-1.401739126,1.0145,-1.1445,-1.067,1,0,1,0.257239126,0,0.257239126,1,0,0,0,Moralistic,Democratic,1,2.416239126,0.257239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Salary & Budget,HB 144,2009,Appointed,Appointment,Directs that legislative and judicial branches budget report and funding requests be transmitted directly to the general assembly and not the governor.,Died when legislature adjourned 5/9/09.,0,Introduced,,,,,,VT2009,-1.401739126,1.0145,-1.1445,-1.067,1,0,1,0.257239126,0,0.257239126,1,0,0,0,Moralistic,Democratic,1,2.416239126,0.257239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Salary & Budget,HB 144,2010,Appointed,Appointment,Directs that legislative and judicial branches budget report and funding requests be transmitted directly to the general assembly and not the governor.,Died in committee.,0,Introduced,,,,,,VT2010,-1.401739126,,-1.048,-1.053,1,,1,0.348739126,0,0.348739126,1,0,0,0,Moralistic,Democratic,1,,0.353739126,0.3487391260000001,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,2
Vermont,VT,Salary & Budget,HB 138,2011,Appointed,Appointment,Repeals sunset on court diversion fees.,Senate concurs with House amendments 4/28/11. To Governor for approval.,0,Passed Legislature,,,,,,VT2011,-1.401739126,,-1.048,-1.053,1,,1,0.348739126,0,0.348739126,1,0,0,0,Moralistic,Democratic,1,,0.353739126,0.3487391260000001,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,2
Vermont,VT,Other,HB 530,2012,Appointed,Appointment,Jury nullification. Requires court instruct the jury of its right to judge the facts and the application of the law in relationship,In House Committee on Judiciary.,0,Introduced,,,,,,VT2012,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Other,HB 523,2013,Appointed,Appointment,Allows Court Administrator option of whether or not to transcribe damaged court records. Allows duplicate documents to be used when court records lost. Repeals various judicial record keeping statutes.,Approved by full Senate 5/14/13. To Governor for signature.,0,Passed Legislature,,,,,,VT2013,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Jurisdiction,HB 545,2014,Appointed,Appointment,"Increases small claims jurisdiction from $5,000 to $10,000.",Prefiled.,1,Introduced,,,,,,VT2014,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Other,HB 433,2015,Appointed,Appointment,Requires judiciary create online database of all landlord-tenant cases in last 7 years.,In House Judiciary Committee.,0,Introduced,,,,,,VT2015,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Other,HB 433,2016,Appointed,Appointment,Requires judiciary create online database of all landlord-tenant cases in last 7 years.,In House Judiciary Committee. Carried over into 2016 session.,0,Introduced,,,,,,VT2016,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,VT,Selection,SB 114,2017,Appointed,Appointment,Provides governor may ask for 1 additional list of nominees for judicial vacancies from Judicial Nominating Board.,In Senate Judiciary Committee.,0,Introduced,,,,,,VT2017,-1.401739126,-0.217,-0.8585,-1.067,1,0,1,0.334739126,0,0.334739126,1,0,0,0,Moralistic,Democratic,1,1.184739126,0.543239126,0.3347391260000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
